SC,名称,ema26,ema12
9867,ソレキア,,
9869,加藤産業,3704.2506267840927,3694.5191174134857
9872,北恵,971.5189292052485,956.6363705732043
9873,日本KFCホールディングス,3088.503718685156,3238.305783224532
9876,コックス,192.3039402803036,199.47328470102772
9878,セキド,599.2309703368144,604.5430093695054
9880,イノテック,1081.0029929234197,1096.7805446278242
9882,イエローハット,1967.628126636773,1978.604155710157
9885,シャルレ,453.8462920271448,464.4196371701247
9887,松屋フーズホールディングス,4431.718181972859,4517.709136965896
9888,UEX,529.8604323740992,519.4413283981198
9889,JBCCホールディングス,1859.498608857469,1883.542619857328
9890,マキヤ,725.8676371557366,726.7745072719644
9895,コンセック,1470.921329246672,1518.2616678754862
9896,JKホールディングス,655.7763748271393,661.4680183263705
9900,サガミホールディングス,1375.0542253230406,1371.8998068311391
9902,日伝,2092.932361106956,2095.942010436506
9903,カンセキ,1721.2200385425901,1722.1885539125128
9904,ベリテ,361.59552894045765,362.4805477197443
9906,藤井産業,1597.07168109172,1643.8612580998513
9908,日本電計,1304.9569799882797,1331.0620225009939
9909,愛光電気,1904.5663989360125,1984.3508848501783
9913,日邦産業,565.7415831175867,575.4832305936312
9919,関西スーパーマーケット,1060.3061389954548,1058.4863554641006
9927,ワットマン,1742.9456310025005,1824.6403836628886
9928,ミロク情報サービス,3311.7395646035498,3366.5211405040172
9929,平和紙業,434.4352436867566,436.96466186996554
9930,北沢産業,280.42733934999023,276.77226269353685
9932,杉本商事,2054.2522388270686,2070.581506980531
9934,因幡電機産業,3328.8111539647803,2807.994171085943
9936,王将フードサービス,6529.829714429493,6501.952536358925
9942,ジョイフル,1007.2307638095908,1010.5679899843797
9943,ココスジャパン,1649.5771112341147,1641.4044637431143
9945,プレナス,1931.687891929745,1942.085193377328
9946,ミニストップ,1472.6609164971303,1464.358122521803
9948,アークス,2314.2852440131214,2308.9648721199255
9950,ハチバン,3074.3938036394566,3071.3570751246243
9955,ヨンキュウ,1621.9299357004058,1650.1013194756936
9956,バローホールディングス,2087.898336568343,2115.9801802581937
9959,アシードホールディングス,598.8769759395092,601.0658447958773
9960,東テク,2563.782634757443,2616.1587469372284
9962,ミスミグループ本社,2729.413706778786,2719.5061408821257
9964,アイ・テック,1723.3470353195532,1707.151787207421
9966,藤久,781.9158835433226,760.640563787864
9967,堺商事,1673.9583687339748,1717.9588362333752
9969,ショクブン,214.3352878062733,212.96779704057448
9972,アルテック,230.31143543136258,228.57451875321973
9973,小僧寿し,23.500236744524212,23.186853879881944
9974,ベルク,5418.3018620298535,5555.522941994994
9976,セキチュー,1321.9690500456643,1409.3774540840168
9977,アオキスーパー,,
9978,文教堂グループホールディングス,165.0153082836288,167.27770311786668
9979,大庄,1634.6101917337342,1652.669712514001
9980,MRKホールディングス,212.41950482349037,219.213826730578
9982,タキヒヨー,1936.0656824624632,1931.6557760083638
9983,ファーストリテイリング,66399.69232629062,66173.46378739842
9984,ソフトバンクグループ,4491.183404977964,4620.193846995004
9986,蔵王産業,1469.097180784246,1476.3467275258083
9987,スズケン,4750.236585462582,4578.902038915547
9989,サンドラッグ,3947.7436352401,3981.938260839349
9990,サックスバーホールディングス,916.9029780194553,920.795271401248
9991,ジェコス,1038.0783260340775,1076.5271605633982
9993,ヤマザワ,1695.8200003659463,1699.51305495399
9994,やまや,2256.1202843712144,2282.298017836276
9995,グローセル,452.49041731359864,450.92406114940644
9996,サトー商会,1629.1185015795575,1655.3154399722403
9997,ベルーナ,718.0449957567047,716.010220432046
