SC,名称,buy_date,buy_price,sell_date,sell_price,flg,株価
6668,アドテックプラズマテクノロジー,20200602,1550.0,20200604,1480.0,1,1480.0
6709,明星電気,20200602,708.0,20200604,697.0,1,697.0
9835,ジュンテンドー,20200601,504.0,20200608,513.0,1,513.0
7831,ウイルコホールディングス,20200603,139.0,20200608,138.0,1,138.0
4367,広栄化学工業,20200605,3030.0,20200608,2999.0,1,2999.0
4595,ミズホメディー,20200605,1593.0,20200608,1596.0,1,1596.0
5956,トーソー,20200603,455.0,20200610,471.0,1,471.0
9857,英和,20200527,932.0,20200611,974.0,1,974.0
1443,技研ホールディングス,20200605,318.0,20200611,315.0,1,315.0
6778,アルチザネットワークス,20200605,1315.0,20200611,1598.0,1,1598.0
9857,英和,20200605,940.0,20200611,974.0,1,974.0
1828,田辺工業,20200608,719.0,20200611,740.0,1,740.0
3238,セントラル総合開発,20200608,279.0,20200611,276.0,1,276.0
3810,サイバーステップ,20200609,1407.0,20200611,1382.0,1,1382.0
